493.747,1.546208229,1.505518539,1.500432328,1.45635183,1.473305868,1.461438041,1.422443755,1.412271332,1.500432328,1.542817422,1.612328976,1.400403506,1.702185375,2.165030602,1.902243019,1.998881034,2.098909855
493.822,1.742325471,1.654277925,1.645811815,1.618720263,1.703381364,1.667823702,1.544218493,1.647505037,1.662744036,1.810054352,1.855771347,1.549298159,1.959057891,2.463638057,2.219814084,2.30786163,2.494116053
493.898,1.932817238,1.893855979,1.881998204,1.822709332,1.904019786,1.866752494,1.790523944,1.790523944,1.868446462,1.939593109,2.061558789,1.853200752,2.198770179,2.830620162,2.537563736,2.62565006,2.795046838
493.973,2.163230154,2.139588294,2.028133813,2.018001587,2.1024368,2.083861053,2.016312883,2.063596602,2.095681983,2.161541449,2.370940777,2.053464377,2.473951737,3.184896229,2.750899235,2.956921154,3.213604201
494.048,2.433020284,2.377379487,2.374007318,2.282958742,2.370635148,2.417845521,2.252609216,2.311622182,2.375693402,2.52406886,2.711224266,2.276214403,2.825878029,3.626768281,3.132745452,3.378913824,3.663862146
494.123,2.833500076,2.741932749,2.670713716,2.541841182,2.745324131,2.711410306,2.477404914,2.60797314,2.718193071,2.789412104,3.09633222,2.558798094,3.254031506,4.168009089,3.672867244,3.85769759,4.2239669
494.199,3.217294225,3.149632938,3.102270036,3.036300281,3.185155114,3.080280118,2.931425285,3.017693427,3.200378903,3.235901079,3.550526067,3.005852701,3.72306235,4.851314321,4.235596603,4.397983694,4.849622788
494.274,3.734608044,3.585966927,3.511646369,3.479553401,3.683934936,3.640018242,3.297130213,3.422123879,3.623127206,3.766701012,4.072428762,3.398476429,4.248095536,5.587554685,4.827458068,5.141631336,5.643295103
494.349,4.280457752,4.199439625,4.045842757,4.008709449,4.138676029,4.125173007,3.919251933,3.927691321,4.20281538,4.408736455,4.675421125,3.995206427,4.908348243,6.575971374,5.537926611,5.860311245,6.498329001
494.424,4.880473054,4.813086474,4.72548392,4.553648141,4.789501171,4.742330565,4.403713001,4.503108206,4.838356441,5.025354201,5.424619687,4.506477535,5.71775131,7.580990246,6.60893883,6.890277801,7.655115484
494.499,5.682922742,5.475113122,5.387967153,5.280710575,5.585721468,5.426512485,5.002513826,5.22037875,5.550527903,5.674543322,6.229260935,5.148315737,6.683425507,8.686106921,7.484498073,7.978883861,8.71459695
494.575,6.579167924,6.416574475,6.253981025,6.180227296,6.369640283,6.304267659,5.851687955,6.06792048,6.386402494,6.69315096,7.142378223,5.97908076,7.713969627,10.24673975,8.830332898,9.336551678,10.18471957
494.65,7.780893251,7.467120636,7.320248348,7.079911877,7.577274851,7.383670472,6.746111222,7.001468723,7.487148675,7.861005408,8.441818546,6.983109687,9.032645704,11.83323319,10.2526871,10.91027438,11.89832432
494.725,8.970144023,8.70646351,8.401061398,8.382703893,8.684768278,8.544583702,7.882044692,8.255870229,8.646384406,8.881694231,9.898032409,8.072295189,10.48547254,13.7881544,11.82890806,12.62328733,13.70304234
494.8,10.53759867,10.15039468,9.869547154,9.703365185,10.19027835,9.964270877,9.173244703,9.467386789,10.04902368,10.47943498,11.44661404,9.517241379,12.05982551,15.94017449,13.68840881,14.60407146,16.00332364
494.875,12.17143619,11.93490355,11.53846154,11.36522637,11.88992904,11.66339075,10.77056335,11.1403538,11.8282973,12.38131725,13.47069994,11.01042742,14.02205417,18.62777759,16.06089882,16.97704634,18.63277476
494.95,14.26451462,14.04608664,13.45082869,13.2957615,13.8209891,13.65258279,12.54543636,13.02731184,13.7743022,14.46293394,15.64011071,12.98562711,16.61053123,21.60102711,18.69143295,19.81025111,21.47263814
495.025,16.56342134,15.98038891,15.57458509,15.30460132,15.87107033,15.71703051,14.63709544,15.12074734,15.88100838,16.64292576,18.01603339,14.86567065,19.05621625,24.58177361,21.63514095,22.83267632,24.41117037
495.101,19.18250447,18.56996225,18.20740348,18.05178465,18.56665122,18.26700219,16.84656645,17.5385736,18.47559764,19.37454473,20.93238858,17.48394146,21.93232236,28.41533673,24.84934773,26.12740878,28.45672472
495.176,22.11657915,21.51032781,20.89248149,20.46843683,21.36290603,21.20885856,19.55077769,20.25310165,21.42253731,22.56547018,23.96846168,20.36573852,25.19587219,32.17935764,28.35633003,29.81729638,32.39137997
495.251,25.40248087,24.54968329,24.15050145,23.55502771,24.66020058,24.34184481,22.63130113,23.25646609,24.49524941,25.64001056,27.4297308,23.36038533,28.9472816,36.28266033,32.26444972,33.98324096,36.18533914
495.326,28.88034202,28.0682062,27.48386458,27.16693353,27.99392549,27.98897344,26.23924993,26.79552995,28.08141166,29.39040293,31.32665357,26.64036579,32.84693221,40.42026378,36.41075585,38.07299318,40.78671531
495.401,32.99120477,32.02422402,31.28991271,31.07374466,32.06547747,31.50938103,29.91369779,30.45329285,32.02257388,33.46479431,35.12978334,30.4334912,36.87397898,45.00255771,40.82770911,42.22372568,45.13126846
495.476,37.14942906,36.16364084,35.29779019,34.89361702,36.05191818,35.71346422,33.67945453,34.55844903,35.9664832,37.66368192,39.68783373,34.4434404,41.23552124,49.33705742,45.10309702,46.55877762,49.45370903
495.551,41.16819372,40.06053665,39.30137435,38.96924084,40.30268325,39.67768325,37.45418848,38.41295812,39.97545812,41.7473822,43.64528796,38.61420157,45.48102094,53.44568063,49.25556283,50.81151832,53.5520288
495.626,45.89943621,44.51455356,43.77704209,43.21489445,44.89642061,44.07368559,41.8414842,42.81336043,44.35721778,46.18460732,48.33158516,42.92808444,49.92788777,57.74387046,53.95470041,54.98721647,57.67175823
495.701,50.08832477,48.81906507,47.99633616,47.71664104,48.82560764,48.28093821,46.33942883,47.12290229,48.80107298,50.5692041,52.51398476,47.28810233,54.20360496,61.48385619,57.57139586,58.90771697,61.39062449
495.776,54.34258535,53.04762836,52.35046912,51.92207454,53.10463904,52.25599427,50.32740422,51.33079229,52.85704978,54.63741204,56.37542351,51.37640083,58.06619755,64.99055251,61.09102163,62.46742247,64.44813657
495.851,58.50925414,57.28458511,56.07943272,55.97534398,57.27807956,56.51042514,54.74254302,55.22395342,56.96906613,58.68002472,60.16003643,55.81107894,61.98321569,68.26919949,64.56591744,65.71414631,67.80080018
495.926,62.47471782,61.18940432,60.69517844,60.54185424,61.42917727,60.40321002,58.78351928,59.88941084,60.8778626,62.76831735,63.94597769,59.7083578,65.60970836,71.20277941,68.01233118,69.0513473,70.85372219
496.001,66.24869893,64.72645069,64.25969295,63.82383555,65.20784543,63.81570388,62.54879001,63.29365079,64.60284934,65.82259953,67.02933906,63.42050481,68.45400729,73.1557377,70.71948998,71.43832943,72.91016133
496.076,69.41035132,68.03850899,67.54821742,67.36314046,68.21059809,67.34528216,65.79485681,66.55302292,67.35502305,68.95415287,70.06786155,66.67316059,71.19618157,75.32469641,73.06643289,73.84083382,75.2354049
496.151,72.12522188,71.01339358,70.46796837,70.19041472,71.06341778,69.65789898,68.42181701,69.24802324,70.11295788,71.38131354,72.47539132,69.13990641,73.36775859,76.51605616,74.6409553,74.91850896,76.45796353
496.226,74.81114411,73.80229855,73.36809143,73.16793647,73.80875517,72.34471849,71.25193698,72.25916839,72.85640496,73.76840134,74.56740702,72.06547004,75.5552686,78.16535382,76.425297,77.22591684,77.93291581
496.301,77.00168154,76.314513,75.72920709,75.6742336,76.70417798,74.85771569,73.8972966,74.63943862,74.85124822,75.92808175,76.4131419,74.42924589,77.54333204,79.06318717,78.09306687,78.31942828,79.41243047
496.376,79.01754948,77.72577931,77.55749659,77.22894463,77.75783316,76.18879718,75.57336325,76.07180063,76.61190801,76.82987419,77.57031813,75.49963939,78.68098405,79.57688917,78.87490985,79.16179181,79.75799343
496.451,80.94993086,79.92571631,79.37743191,79.84049908,80.09454288,78.21494035,77.68434254,78.41431649,78.44165032,78.97546387,79.55268997,78.08309483,80.19423095,81.17020934,79.80994951,80.63961154,81.12358105
496.526,82.63653726,81.58853456,81.22743103,81.38952639,81.76667897,79.5037635,79.30796514,80.18905776,80.08473896,80.28856184,80.32868446,79.0832785,81.34779887,81.57730023,81.24187517,81.36384792,81.84210949
496.601,83.41751918,82.81329923,82.70620205,82.73976982,82.65824808,81.16528133,80.92071611,81.02941176,80.59303069,80.73369565,81.23241688,80.27973146,82.24904092,82.09878517,81.66400256,82.10358056,82.60070332
496.676,84.74134901,83.8866345,83.75882672,83.80994984,84.01763747,82.22832859,81.83372208,82.26187814,82.2810493,82.25708534,82.46637058,81.46307953,82.83701313,82.81943956,82.61973991,83.32268269,83.19008212
496.751,85.49193997,84.45326769,84.45326769,84.65814341,84.82172636,83.15095688,82.45692051,83.22083697,82.62685619,82.32351306,82.80790916,82.16628286,83.65758755,83.14778051,83.15730962,83.49400461,83.7608195
496.826,86.25195194,85.92370694,85.62573696,85.83925555,86.20414927,84.07852385,83.77736703,84.33187801,84.15022786,83.83313681,84.01478696,83.22604289,84.80512445,83.95583033,84.34143854,84.99474171,84.41154913
496.901,86.91271978,86.31553936,86.0240773,86.2886108,86.66877871,84.80595596,84.68398543,85.23364486,84.58735942,84.21511167,84.09472517,83.92523364,84.9136702,84.49231744,84.79961983,85.11642642,85.2257247
496.976,87.60007595,86.99566469,87.00674029,87.16970982,87.39438625,85.47039651,85.33590709,85.64918832,85.32799595,84.5289706,85.19667099,84.77579823,85.69665517,85.38812063,85.1191418,86.09537673,85.76310876
497.051,88.05148216,87.59991189,87.24117314,87.35288564,87.55742967,85.79677764,85.90219649,86.03751023,85.59223362,85.18314557,85.46950721,84.68751967,85.99502801,85.63943609,85.62370193,86.04065706,86.31915161
497.125,88.27459364,88.03408055,87.54519445,87.56563021,87.97748923,86.42594397,86.1587072,86.7214764,86.36306473,85.33813312,85.87575062,85.34284906,86.24673814,86.33005313,86.15713522,87.08460402,86.57685415
497.2,88.43698906,88.13199598,88.33322852,88.38668092,88.32379575,86.84127783,87.23588228,87.4355427,87.06137593,86.09451641,86.34920136,86.16683436,87.17299711,87.11011194,86.88844171,87.71695384,87.54716388
497.275,88.42009647,88.26035206,88.48274134,88.20397168,88.53442335,87.16093466,87.3441709,87.67775481,87.40524964,86.43268809,86.9322809,86.58773414,87.26586481,87.2141828,87.4021174,87.88135062,87.73100294
497.35,89.35896833,88.93746376,88.70399097,89.09729078,89.02051113,87.73092653,88.19160438,88.25898243,87.73562732,87.00230339,87.60400508,87.20443755,88.33262821,87.79517072,88.02550964,88.94373149,88.26681709
497.425,89.57562841,89.19482229,89.45966276,89.31862346,89.72293612,88.01165925,88.70275183,88.81244907,88.28120103,87.74368457,88.30000627,87.55406507,88.48962578,88.75760045,88.72782549,89.13057105,88.8751332
497.5,89.43393276,89.58717748,89.28694292,89.58248632,90.01407349,88.59421423,88.88350274,89.2634871,88.84128225,87.90461298,88.17670055,87.87490227,88.56763096,88.83971853,89.0758405,89.46051603,89.18686474
497.574,89.49192227,89.9523921,89.6011863,89.96019668,89.74947319,88.85975181,89.14696012,89.12666823,89.04393975,88.18543667,88.70209943,88.27909155,88.9861859,89.14696012,89.33114805,89.86029813,89.36080543
497.649,89.86782083,89.69500708,89.60470801,89.67321075,89.80865937,89.11740437,88.98195575,89.73704286,89.12051813,88.60674752,88.70950164,88.3592035,89.34159518,89.26686491,89.86626395,90.34578319,89.92075478
497.724,90.2842345,90.04399239,89.77723004,90.00655206,90.37783532,89.72574959,89.78347009,89.86771084,89.37942654,88.84746186,89.28270569,88.85370191,89.79439019,90.2499142,90.52759664,90.59155721,90.06895261
497.799,89.74067794,89.87601699,90.24003236,90.20114183,90.50137672,89.78112409,89.97557675,90.14202822,89.98802172,89.12776317,89.63178445,89.37821819,90.34114774,90.24781046,90.20269745,90.35670395,90.5511566
497.874,90.10121111,90.28622067,90.04835124,90.65157569,90.7992724,90.18982914,90.36395578,90.27689246,90.14163337,89.51508838,89.90065453,89.84623995,90.08410939,90.88944513,90.6609039,91.18172914,90.75574074
497.948,89.93515036,90.05742056,89.68441906,89.91502995,90.0852796,89.81133244,90.45982882,90.28184055,89.7122781,89.87633685,90.13790221,89.83300057,90.10385229,90.37006083,90.74925322,90.99998452,91.00617542
498.023,90.18887235,90.37495348,90.31447711,90.18111897,90.37805483,90.48815283,90.26950751,90.67423397,90.56413596,90.00744325,90.19042302,90.30672373,90.94715296,91.06810569,91.13013274,91.57207542,91.47283215
498.098,89.9494233,90.05119349,90.14216986,89.95559119,90.36575587,90.36267193,90.36883982,90.71269969,90.41509899,90.12366619,90.16992537,90.27169555,90.9640412,90.96095726,91.14599396,91.32023685,91.17529143
498.173,89.98330293,90.02195356,90.08688661,90.38217742,90.40382177,90.86762933,91.26341177,91.22476114,90.73157911,90.10698494,90.95266071,90.70065861,91.27268792,91.23712934,91.5355122,91.80915865,91.64837204
498.247,89.78285679,90.19000031,90.35501681,90.16224052,90.26094198,90.94105672,90.8778261,91.06751797,90.84698189,90.68813423,90.7729558,90.93026125,91.16621943,91.43764844,91.45769717,92.00363962,91.77385028
498.322,89.75993594,90.27424893,90.27116922,90.29734682,90.65767389,90.78086263,91.34599098,91.59544818,91.37370844,90.72080812,91.00260236,90.88249334,91.22280224,91.44762169,91.94961581,91.31981337,91.64626353
498.397,90.01107999,90.53122403,90.25422425,90.38810748,90.51737404,90.83592379,91.36530116,91.66538426,91.0482903,90.81745714,91.31297898,90.95134037,91.43455111,91.48995106,91.54381213,92.19476163,91.61767874
498.472,89.47529635,90.37277545,89.93169357,89.99601801,90.14151377,90.6698931,91.15845254,91.31160597,90.92412779,90.83223573,91.28097528,90.95016387,91.19061476,91.29016449,91.19980396,91.86295831,91.30701136
498.546,89.54170486,89.86251146,90.06568897,89.97708524,90.4812099,90.84631836,90.69813627,91.21295448,90.78521234,90.75313168,91.05560648,91.16406966,91.26947754,91.76901925,91.6162542,91.9217843,91.50626337
498.621,89.31991609,89.42024139,89.50536588,89.73337792,90.05563494,90.34597027,90.88863892,90.97224333,90.3125285,90.30644818,90.5359803,90.59070319,91.03760679,91.24129754,91.23217706,91.35834372,91.25345818
498.696,89.68763372,89.96423987,90.03300935,89.94284492,89.95354239,91.32281924,91.27086008,91.53065591,91.17611101,91.09664405,91.21890091,91.32434745,91.76752858,91.66055382,92.00440125,92.11443242,91.71251299
498.77,89.8367602,90.3534576,89.90382417,89.82913929,90.36107851,91.20852322,90.89759027,91.78618787,91.19328141,91.25272447,91.47982746,91.12774162,91.56670579,91.65510829,91.58042342,91.92336417,91.70083373
498.845,89.68788482,90.08924092,90.1181264,89.81254846,90.27471609,90.86002706,90.92691974,91.27506575,91.11847606,91.26594402,91.3982091,91.09415145,91.90750566,91.64753637,92.10362285,91.682503,92.09602141
498.92,90.07648708,90.64023647,89.89517309,90.04296685,90.49701365,91.09580692,91.59403949,91.62146514,91.20246221,91.27559727,91.4614822,91.38072891,92.24768406,91.95057289,92.31777182,92.22940029,92.05265724
498.994,89.12362949,89.48204159,89.29754253,89.30510397,89.76030246,90.68733459,90.99432892,91.18638941,90.81890359,91.07145558,90.86729679,90.99886578,91.08657845,91.25595463,91.42230624,91.76710775,91.58109641
499.069,89.72771715,89.97139441,89.63085166,90.10912503,90.12728731,90.94004934,91.07475292,91.64232417,91.15951022,91.06264473,91.4501067,91.39713339,91.89962313,92.18567904,91.87086619,92.25378759,92.24167941
499.144,89.77048092,89.86554799,89.73879189,89.6241078,89.75840891,90.61250358,91.0184249,91.00031689,91.00031689,91.3911482,91.0063529,91.27948211,91.21157706,91.66578642,92.03398271,91.75481749,91.95098764
499.218,90.17138012,90.14412887,90.11384969,90.16683825,90.4544904,91.18421849,91.43099376,91.60661297,91.18573245,91.53394295,91.96542118,91.99872827,92.20765458,91.8549022,91.97601889,92.17283353,92.4635136
499.293,89.92260951,90.08283201,89.98760543,89.94377097,90.35490795,91.35251973,91.27392001,91.43565404,91.45530397,91.25880468,91.47344237,91.71528764,91.93143686,92.00096738,92.08863629,92.2261858,92.24130113
499.367,89.81791324,89.6943113,90.08621989,90.20228513,90.02291158,90.69367821,91.11271894,91.45036327,91.41418709,91.37951825,91.40815773,91.46392934,91.91311688,92.07138766,92.20554098,92.1542914,92.34572367
499.442,89.52041292,89.99593698,89.63327465,90.10578905,89.98540322,91.47969241,91.43454773,91.43003326,91.11703008,91.57449626,91.44658631,91.36683069,91.76109431,91.86793674,91.950702,92.1147277,91.73852196
499.517,89.78490594,89.75342876,89.94678858,90.03072772,89.93179945,90.76969197,90.80416698,90.70673762,91.16690399,91.22236379,91.28531814,91.0095181,91.61657798,91.61657798,91.75597692,92.09173349,91.65554973
499.591,90.2658456,90.47611895,90.09612496,90.39050766,90.39501352,91.23460499,91.2721538,91.34725143,91.29618504,91.58756383,91.35626314,91.6266146,92.03514569,91.80234305,92.32051667,92.47071193,92.39711625
499.666,89.82578501,90.1506684,89.2788483,90.02399368,90.32205183,90.39656637,90.70654685,90.63650318,90.54857603,91.05080401,90.69909539,90.9241293,91.62009508,91.61413392,91.70206107,91.94795905,91.78402706
499.74,89.98280888,90.10987368,90.32065177,89.98280888,89.78100007,90.78705434,90.84684954,91.14134091,90.94999626,91.25943643,91.40593467,91.06360715,91.61970252,91.84991404,92.11301293,91.99491741,91.91568877
499.815,89.56150909,89.86909167,89.76359233,90.20639237,90.02362591,90.53180582,90.57043938,90.81115618,90.53329173,90.93151458,91.39065959,91.01918305,91.15885823,91.67595358,91.60165827,91.82751601,91.8498046
499.889,89.87699914,90.20758257,89.78318492,90.25821247,90.15993091,90.56497007,90.78386991,91.26187569,90.84939095,91.19337642,91.05488876,91.16508324,91.42270006,91.9066623,92.34446198,92.02430235,91.7741311
499.964,90.29849634,90.63827251,90.41473556,90.54289674,90.56226994,90.67403842,90.95122424,91.28503942,90.84988749,91.25970523,91.15836848,91.73360356,91.45939824,92.17769697,92.13895057,92.12851884,92.48319747
500.038,90.08853508,90.22691764,89.83706569,90.41440369,90.56915408,90.75217618,91.21493936,91.3265382,90.85633509,91.49616844,91.36373782,91.54080798,91.64645488,91.8369169,92.16576148,92.13302582,92.04374675
500.113,89.64985392,90.33056993,89.92718267,90.1970962,89.77146332,90.61827997,90.65238992,90.83925314,90.94899821,91.32569073,90.86891397,91.38352934,91.55556215,92.15026176,92.07759273,91.91594121,91.72462887
500.187,89.92190626,90.52502112,90.19160381,90.49390217,90.48649289,90.5842953,90.75470859,91.32818636,91.08219848,91.55935569,91.04515211,91.42895248,91.30744039,91.92389194,92.0039121,92.07355927,92.09578709
500.262,89.28033769,90.23821472,89.84266612,90.10242938,90.14818313,90.29872775,90.57029843,91.16804912,90.51716504,90.9156655,90.79906721,90.98503409,91.60049591,91.43224016,91.87206659,91.64329781,91.25512885
500.336,89.37165182,90.21813123,90.18705419,90.66652855,90.43715038,90.50966348,91.1785598,91.53816557,90.85743037,91.218516,91.28214994,91.66247373,91.49968923,91.77494303,91.83413739,91.93328795,92.03835795
500.411,88.91940719,89.23079183,89.22344785,89.64058576,89.73752625,90.28391816,90.76421427,90.73630715,90.28098057,90.89934345,90.83031006,90.63055388,90.77008945,91.13581951,91.42076583,91.2680111,91.25772954
500.485,89.07114276,89.74785218,89.77727433,90.00676709,90.14946452,90.39808168,90.96298694,90.97328469,90.84676945,91.06155114,91.03801342,91.02918677,91.41167471,91.55142992,91.61910086,91.97510886,91.67353183
500.56,88.94100694,89.8438419,89.74091283,90.17762616,89.86736854,90.97165039,90.97017998,91.04223033,91.35542877,91.0878132,90.63639572,90.94665333,91.44953535,91.51129279,92.0038819,91.33925421,91.63480767
500.634,88.33440873,89.59408728,89.12189113,89.54276161,90.1484045,90.64699672,90.94615204,90.67632567,90.70125528,91.40368372,90.73498358,90.96668231,91.01947443,91.51806664,91.50193571,91.3508916,91.90374237
500.709,88.22806658,89.57669017,89.15835357,89.42456777,89.58692918,90.38410906,90.88582044,91.00868853,90.74978791,90.88435772,91.14033291,90.79805751,91.00430038,91.49723547,91.68592575,91.53234064,91.33194863
500.783,87.59145449,89.31665203,89.11764706,89.15569213,89.24787826,90.62335382,90.96283289,90.74480538,90.66139889,90.67895815,90.78870354,91.2276851,91.16915423,91.37254902,91.44424934,91.45449224,91.91395961
500.858,87.92631317,89.16955879,89.14027149,89.17688061,89.01433613,90.64563839,91.22699117,91.38074946,91.0307663,90.92972514,91.19331078,90.78914613,91.47739753,91.4246804,91.48764808,91.73659008,91.40564366
500.932,87.33755317,89.02159136,88.58303975,89.10491616,89.1136872,90.70855322,90.86935548,91.19973102,90.91467248,91.12663909,91.25089538,90.97899338,91.27282296,91.10032599,91.7917757,91.54618679,91.66605757
501.006,86.99962153,88.37084049,88.25438877,88.20926373,88.50330432,90.44804798,90.62563685,90.99537104,90.14236222,90.87746368,90.66639495,90.9094879,91.19479461,91.15840345,91.04049608,91.14093569,91.18897202
501.081,86.95924126,88.31350188,87.7636517,88.02839438,88.28731853,90.3354377,90.69618596,90.75291653,90.63654613,90.87365083,90.6787304,91.14857592,91.33476857,91.33040468,91.31440375,91.37404358,91.18203241
501.155,86.22805745,87.81952706,87.46409401,88.04439286,87.95154505,90.32206586,90.44102713,90.62962426,90.34382707,90.95459161,90.67169592,90.62962426,91.29696794,90.86899753,91.34629334,91.12142754,90.91397069
501.229,86.42312441,87.97879294,87.30191009,87.56627206,88.23298715,90.4757063,90.78073934,90.65001089,90.3391677,90.81414772,90.97683201,91.06979447,90.83012564,91.22085845,91.05672162,91.26879221,91.146779
501.304,86.00965848,87.00876204,86.81935167,87.33408519,87.19528065,90.14487724,90.28079003,90.40947341,90.18680778,90.77817299,90.30970764,90.84323762,90.85046702,90.7998612,90.85625054,91.07891617,90.41236517
501.378,86.16318489,87.46559268,86.83539536,87.34245067,87.38736128,89.99797178,90.64120766,90.62382291,90.34421812,90.56007881,90.39202619,90.98310781,90.83678614,90.78028569,90.73972126,91.21925072,91.15695535
501.452,85.5291421,86.59737339,86.42005565,86.73288451,86.9361512,89.83810746,89.97650179,89.96785215,90.02551646,90.27203137,90.3902432,90.52431271,90.77515245,90.66126544,90.60215953,90.51133824,90.54882004
501.527,85.58795996,86.51112551,85.99121481,86.42183337,86.82364802,89.52689566,89.78325052,90.01800245,89.53121625,90.3838122,90.15626125,90.44286023,90.51919061,90.50334846,90.82163174,90.42845827,90.55519551
501.601,85.86239806,86.68951356,86.31499798,86.65625542,87.12620742,89.60610793,89.93724333,90.29440685,90.06159986,90.66313841,90.66169241,90.61108219,91.20105269,90.78894095,90.9913818,90.17438834,91.12875239
501.675,85.85887672,86.27208201,86.03308522,86.36566509,86.36710483,89.36464287,89.37904027,89.79800452,89.65978951,90.40989389,90.07443454,90.28751602,90.3739004,90.31775055,90.45164634,90.44588738,90.2616007
501.75,86.11606629,86.05564507,85.61399471,86.17217171,86.38076879,89.47519853,89.29537346,89.80607665,89.33421567,90.02474393,89.64063759,90.14990218,90.53400852,90.27074462,90.2275866,90.24916561,90.2060076
501.824,85.89773021,85.95225114,85.98955494,85.8532526,86.31237625,88.75864444,89.07859623,89.30098425,89.19768143,89.79167264,89.72710838,90.05853827,90.12310253,89.88923642,90.0944073,89.89927975,89.93514878
